"CPP","Year","Indicator","Type","value"
"Highland","2017","Out of Work Benefits","Raw",8.84663798708035
"Highland","2018","Out of Work Benefits","Raw",9.26502506778356
"Highland","2019","Out of Work Benefits","Raw",9.62590288505699
"Highland","2020","Out of Work Benefits","Raw",14.0199665591616
"Highland","2021","Out of Work Benefits","Raw",13.2855583044241
"Inverclyde","2013","Out of Work Benefits","Raw",18.1418840467528
"Inverclyde","2014","Out of Work Benefits","Raw",17.0048574114698
"Inverclyde","2015","Out of Work Benefits","Raw",16.0318306577414
"Inverclyde","2016","Out of Work Benefits","Raw",16.0171519744715
"Inverclyde","2017","Out of Work Benefits","Raw",16.3994696239151
"Inverclyde","2018","Out of Work Benefits","Raw",17.4786324786325
"Inverclyde","2019","Out of Work Benefits","Raw",18.3799215428536
"Inverclyde","2020","Out of Work Benefits","Raw",21.7581824223293
"Inverclyde","2021","Out of Work Benefits","Raw",22.0145661546189
"Midlothian","2013","Out of Work Benefits","Raw",11.7874630882518
"Midlothian","2014","Out of Work Benefits","Raw",10.8583857113892
"Midlothian","2015","Out of Work Benefits","Raw",10.1878731445473
"Midlothian","2016","Out of Work Benefits","Raw",9.99746991000108
"Midlothian","2017","Out of Work Benefits","Raw",9.45972407654651
"Midlothian","2018","Out of Work Benefits","Raw",10.3154034660884
"Midlothian","2019","Out of Work Benefits","Raw",10.4772074784679
"Midlothian","2020","Out of Work Benefits","Raw",14.6509888504288
"Midlothian","2021","Out of Work Benefits","Raw",14.1614843162714
"Moray","2013","Out of Work Benefits","Raw",8.15713538414809
"Moray","2014","Out of Work Benefits","Raw",7.62873705024421
"Moray","2015","Out of Work Benefits","Raw",7.50431909290662
"Moray","2016","Out of Work Benefits","Raw",7.90780912876951
"Moray","2017","Out of Work Benefits","Raw",8.15982750488511
"Moray","2018","Out of Work Benefits","Raw",7.95431403163397
"Moray","2019","Out of Work Benefits","Raw",8.66873590121949
"Moray","2020","Out of Work Benefits","Raw",11.9961776048599
"Moray","2021","Out of Work Benefits","Raw",12.0149317044201
"North Ayrshire","2013","Out of Work Benefits","Raw",17.3712052056269
"North Ayrshire","2014","Out of Work Benefits","Raw",16.1852648497884
"North Ayrshire","2015","Out of Work Benefits","Raw",15.7249676061863
"North Ayrshire","2016","Out of Work Benefits","Raw",15.7203567366972
"North Ayrshire","2017","Out of Work Benefits","Raw",15.5827291418678
"North Ayrshire","2018","Out of Work Benefits","Raw",16.0301361220974
"North Ayrshire","2019","Out of Work Benefits","Raw",17.5324198678737
"North Ayrshire","2020","Out of Work Benefits","Raw",22.3278231820815
"North Ayrshire","2021","Out of Work Benefits","Raw",21.9473067193188
"North Lanarkshire","2013","Out of Work Benefits","Raw",15.7863684635703
"North Lanarkshire","2014","Out of Work Benefits","Raw",14.9425705974206
"North Lanarkshire","2015","Out of Work Benefits","Raw",13.9975837151519
"North Lanarkshire","2016","Out of Work Benefits","Raw",13.6606646811844
"North Lanarkshire","2017","Out of Work Benefits","Raw",13.4691889628301
"North Lanarkshire","2018","Out of Work Benefits","Raw",12.9768589688032
"North Lanarkshire","2019","Out of Work Benefits","Raw",14.3814797092533
"North Lanarkshire","2020","Out of Work Benefits","Raw",18.8686652879923
"North Lanarkshire","2021","Out of Work Benefits","Raw",18.4329631623612
"Orkney Islands","2013","Out of Work Benefits","Raw",6.6350007421701
"Orkney Islands","2014","Out of Work Benefits","Raw",6.2663771805046
"Orkney Islands","2015","Out of Work Benefits","Raw",6.17191591232139
"Orkney Islands","2016","Out of Work Benefits","Raw",6.62826363432333
"Orkney Islands","2017","Out of Work Benefits","Raw",6.62083395606038
"Orkney Islands","2018","Out of Work Benefits","Raw",6.43453623620638
"Orkney Islands","2019","Out of Work Benefits","Raw",6.83754296816619
"Orkney Islands","2020","Out of Work Benefits","Raw",9.47258329598088
"Orkney Islands","2021","Out of Work Benefits","Raw",9.11727522867554
"Perth and Kinross","2013","Out of Work Benefits","Raw",8.62510394327979
"Perth and Kinross","2014","Out of Work Benefits","Raw",7.83452235949191
"Perth and Kinross","2015","Out of Work Benefits","Raw",7.45098039215686
"Perth and Kinross","2016","Out of Work Benefits","Raw",7.4070460704607
"Perth and Kinross","2017","Out of Work Benefits","Raw",7.51313333043894
"Perth and Kinross","2018","Out of Work Benefits","Raw",7.52623655444767
"Perth and Kinross","2019","Out of Work Benefits","Raw",8.15638802551938
"Perth and Kinross","2020","Out of Work Benefits","Raw",12.0187413107971
"Perth and Kinross","2021","Out of Work Benefits","Raw",11.759941248893
"Renfrewshire","2013","Out of Work Benefits","Raw",14.5152703589998
"Renfrewshire","2014","Out of Work Benefits","Raw",13.4803594762527
"Renfrewshire","2015","Out of Work Benefits","Raw",12.6550692205912
"Renfrewshire","2016","Out of Work Benefits","Raw",12.2927165058997
"Renfrewshire","2017","Out of Work Benefits","Raw",12.2686506855933
"Renfrewshire","2018","Out of Work Benefits","Raw",12.1174484610473
"Renfrewshire","2019","Out of Work Benefits","Raw",12.4275746872444
"Renfrewshire","2020","Out of Work Benefits","Raw",16.7711094693842
"Renfrewshire","2021","Out of Work Benefits","Raw",16.2947452215521
"Scotland","2013","Out of Work Benefits","Raw",12.6265449064531
"Scotland","2014","Out of Work Benefits","Raw",11.6982482384493
"Scotland","2015","Out of Work Benefits","Raw",11.0743758877892
"Scotland","2016","Out of Work Benefits","Raw",10.9669503494482
"Scotland","2017","Out of Work Benefits","Raw",10.9064605007853
"Scotland","2018","Out of Work Benefits","Raw",10.9118323806208
"Scotland","2019","Out of Work Benefits","Raw",11.5240105233124
"Scotland","2020","Out of Work Benefits","Raw",15.6704990385433
"Scotland","2021","Out of Work Benefits","Raw",15.5039165641489
"Scottish Borders","2013","Out of Work Benefits","Raw",9.82541909541924
"Scottish Borders","2014","Out of Work Benefits","Raw",9.23209160705701
"Scottish Borders","2015","Out of Work Benefits","Raw",8.82486421596615
"Scottish Borders","2016","Out of Work Benefits","Raw",8.85846086256132
"Scottish Borders","2017","Out of Work Benefits","Raw",8.92598286843839
"Scottish Borders","2018","Out of Work Benefits","Raw",9.10879170887098
"Scottish Borders","2019","Out of Work Benefits","Raw",9.72285659560048
"Scottish Borders","2020","Out of Work Benefits","Raw",13.61165567635
"Scottish Borders","2021","Out of Work Benefits","Raw",13.4531799769374
"Shetland Islands","2013","Out of Work Benefits","Raw",6.37893593919653
"Shetland Islands","2014","Out of Work Benefits","Raw",5.60779503952031
"Shetland Islands","2015","Out of Work Benefits","Raw",5.56125589985635
"Shetland Islands","2016","Out of Work Benefits","Raw",6.02169733589673
"Shetland Islands","2017","Out of Work Benefits","Raw",6.12600069613644
"Shetland Islands","2018","Out of Work Benefits","Raw",6.37385804638089
"Shetland Islands","2019","Out of Work Benefits","Raw",6.7184383015104
"Shetland Islands","2020","Out of Work Benefits","Raw",9.30600503416037
"Shetland Islands","2021","Out of Work Benefits","Raw",9.01380103507763
"South Ayrshire","2013","Out of Work Benefits","Raw",13.3552755585843
"South Ayrshire","2014","Out of Work Benefits","Raw",12.4899369135965
"South Ayrshire","2015","Out of Work Benefits","Raw",11.7946298235008
"South Ayrshire","2016","Out of Work Benefits","Raw",11.6436629949743
"South Ayrshire","2017","Out of Work Benefits","Raw",11.7900095260776
"South Ayrshire","2018","Out of Work Benefits","Raw",11.6806042622066
"South Ayrshire","2019","Out of Work Benefits","Raw",13.3568776600561
"South Ayrshire","2020","Out of Work Benefits","Raw",17.8235285173415
"South Ayrshire","2021","Out of Work Benefits","Raw",17.7920539456898
"South Lanarkshire","2013","Out of Work Benefits","Raw",13.7676206959284
"South Lanarkshire","2014","Out of Work Benefits","Raw",12.9734899841739
"South Lanarkshire","2015","Out of Work Benefits","Raw",12.1629284118868
"South Lanarkshire","2016","Out of Work Benefits","Raw",11.7629369629626
"South Lanarkshire","2017","Out of Work Benefits","Raw",11.5538831049057
"South Lanarkshire","2018","Out of Work Benefits","Raw",11.7749909860073
"South Lanarkshire","2019","Out of Work Benefits","Raw",12.6385557066898
"South Lanarkshire","2020","Out of Work Benefits","Raw",16.9542593785619
"South Lanarkshire","2021","Out of Work Benefits","Raw",16.4471669218989
"Stirling","2013","Out of Work Benefits","Raw",9.75527082909633
"Stirling","2014","Out of Work Benefits","Raw",8.89862772635747
"Stirling","2015","Out of Work Benefits","Raw",8.07949881183841
"Stirling","2016","Out of Work Benefits","Raw",8.1207259337191
"Stirling","2017","Out of Work Benefits","Raw",7.96048522305138
"Stirling","2018","Out of Work Benefits","Raw",8.50462064656165
"Stirling","2019","Out of Work Benefits","Raw",8.9560376018107
"Stirling","2020","Out of Work Benefits","Raw",12.3851616427472
"Stirling","2021","Out of Work Benefits","Raw",11.7895230282433
"West Dunbartonshire","2013","Out of Work Benefits","Raw",18.2127412269456
"West Dunbartonshire","2014","Out of Work Benefits","Raw",16.937546123878
"West Dunbartonshire","2015","Out of Work Benefits","Raw",16.1122320520117
"West Dunbartonshire","2016","Out of Work Benefits","Raw",15.9174509973232
"West Dunbartonshire","2017","Out of Work Benefits","Raw",15.6859334504531
"West Dunbartonshire","2018","Out of Work Benefits","Raw",15.9952980806344
"West Dunbartonshire","2019","Out of Work Benefits","Raw",16.1815674069883
"West Dunbartonshire","2020","Out of Work Benefits","Raw",21.7689504893906
"West Dunbartonshire","2021","Out of Work Benefits","Raw",21.5757750748908
"West Lothian","2013","Out of Work Benefits","Raw",12.5987677956072
"West Lothian","2014","Out of Work Benefits","Raw",11.5447168613399
"West Lothian","2015","Out of Work Benefits","Raw",10.7424359096376
"West Lothian","2016","Out of Work Benefits","Raw",10.5972577271671
"West Lothian","2017","Out of Work Benefits","Raw",10.6541847765519
"West Lothian","2018","Out of Work Benefits","Raw",10.3958235268946
"West Lothian","2019","Out of Work Benefits","Raw",11.4787271283544
"West Lothian","2020","Out of Work Benefits","Raw",15.3065646908859
"West Lothian","2021","Out of Work Benefits","Raw",15.2270089323263
"Aberdeen City","2010/11","Primary 1 Body Mass Index","Raw",85.0883446923416
"Aberdeen City","2011/12","Primary 1 Body Mass Index","Raw",85.1974848431167
"Aberdeen City","2012/13","Primary 1 Body Mass Index","Raw",83.7484615916179
"Aberdeen City","2013/14","Primary 1 Body Mass Index","Raw",84.1375902819072
"Aberdeen City","2014/15","Primary 1 Body Mass Index","Raw",83.2581451012135
"Aberdeen City","2015/16","Primary 1 Body Mass Index","Raw",83.938228298058
"Aberdeen City","2016/17","Primary 1 Body Mass Index","Raw",83.4358179162809
"Aberdeen City","2017/18","Primary 1 Body Mass Index","Raw",84.6255489947646
"Aberdeen City","2018/19","Primary 1 Body Mass Index","Raw",82.2486574795065
"Aberdeenshire","2010/11","Primary 1 Body Mass Index","Raw",86.5008037224037
"Aberdeenshire","2011/12","Primary 1 Body Mass Index","Raw",86.2410269609246
"Aberdeenshire","2012/13","Primary 1 Body Mass Index","Raw",84.9825878930166
"Aberdeenshire","2013/14","Primary 1 Body Mass Index","Raw",84.4375213174759
"Aberdeenshire","2014/15","Primary 1 Body Mass Index","Raw",84.0130618603498
"Aberdeenshire","2015/16","Primary 1 Body Mass Index","Raw",84.4850558368399
"Aberdeenshire","2016/17","Primary 1 Body Mass Index","Raw",84.4832671984499
"Aberdeenshire","2017/18","Primary 1 Body Mass Index","Raw",85.1219751100774
"Angus","2009/10","Primary 1 Body Mass Index","Raw",82.9852039284659
"Angus","2010/11","Primary 1 Body Mass Index","Raw",83.0842410281345
"Angus","2011/12","Primary 1 Body Mass Index","Raw",84.1068584867381
"Angus","2012/13","Primary 1 Body Mass Index","Raw",84.4760481168717
"Angus","2013/14","Primary 1 Body Mass Index","Raw",84.8288045238805
"Angus","2014/15","Primary 1 Body Mass Index","Raw",84.6176287401857
"Angus","2015/16","Primary 1 Body Mass Index","Raw",84.731315352734
"Angus","2016/17","Primary 1 Body Mass Index","Raw",84.4781765726236
"Angus","2017/18","Primary 1 Body Mass Index","Raw",83.1736587828632
"Argyll and Bute","2009/10","Primary 1 Body Mass Index","Raw",81.1288929959925
"Argyll and Bute","2010/11","Primary 1 Body Mass Index","Raw",82.7757663358379
"Argyll and Bute","2011/12","Primary 1 Body Mass Index","Raw",83.1225370337139
"Argyll and Bute","2012/13","Primary 1 Body Mass Index","Raw",82.6877852993726
"Argyll and Bute","2013/14","Primary 1 Body Mass Index","Raw",82.3457813104965
"Argyll and Bute","2014/15","Primary 1 Body Mass Index","Raw",82.6296031874205
"Argyll and Bute","2015/16","Primary 1 Body Mass Index","Raw",83.1787237365411
"Argyll and Bute","2016/17","Primary 1 Body Mass Index","Raw",83.7676544241134
"Argyll and Bute","2017/18","Primary 1 Body Mass Index","Raw",82.3911364337959
"Argyll and Bute","2018/19","Primary 1 Body Mass Index","Raw",82.705637682032
"Argyll and Bute","2019/20","Primary 1 Body Mass Index","Raw",80.0365340379981
"Clackmannanshire","2009/10","Primary 1 Body Mass Index","Raw",84.0267909243813
"Clackmannanshire","2010/11","Primary 1 Body Mass Index","Raw",84.363796546558
"Clackmannanshire","2011/12","Primary 1 Body Mass Index","Raw",85.3633121587497
"Clackmannanshire","2012/13","Primary 1 Body Mass Index","Raw",84.3881694532271
"Clackmannanshire","2013/14","Primary 1 Body Mass Index","Raw",84.3976808864281
"Clackmannanshire","2014/15","Primary 1 Body Mass Index","Raw",83.1900958174404
"Clackmannanshire","2015/16","Primary 1 Body Mass Index","Raw",82.8409303010644
"Clackmannanshire","2016/17","Primary 1 Body Mass Index","Raw",82.6496518064711
"Clackmannanshire","2017/18","Primary 1 Body Mass Index","Raw",81.0098974360721
"Dumfries and Galloway","2009/10","Primary 1 Body Mass Index","Raw",83.8571952183117
"Dumfries and Galloway","2010/11","Primary 1 Body Mass Index","Raw",83.5659233143955
"Dumfries and Galloway","2011/12","Primary 1 Body Mass Index","Raw",84.2809658270016
"Dumfries and Galloway","2012/13","Primary 1 Body Mass Index","Raw",83.7120878785044
"Dumfries and Galloway","2013/14","Primary 1 Body Mass Index","Raw",83.296212371189
"Dumfries and Galloway","2014/15","Primary 1 Body Mass Index","Raw",82.2156556717729
"Dumfries and Galloway","2015/16","Primary 1 Body Mass Index","Raw",80.8197308715928
"Dumfries and Galloway","2016/17","Primary 1 Body Mass Index","Raw",81.1601710686848
"Dumfries and Galloway","2017/18","Primary 1 Body Mass Index","Raw",81.4598208990206
"Dumfries and Galloway","2018/19","Primary 1 Body Mass Index","Raw",82.5650677694237
"Dundee City","2009/10","Primary 1 Body Mass Index","Raw",82.5508645573862
"Dundee City","2010/11","Primary 1 Body Mass Index","Raw",82.6234474568485
"Dundee City","2011/12","Primary 1 Body Mass Index","Raw",82.3159682115797
"Dundee City","2012/13","Primary 1 Body Mass Index","Raw",82.2638027184929
"Dundee City","2013/14","Primary 1 Body Mass Index","Raw",81.8038112666406
"Dundee City","2014/15","Primary 1 Body Mass Index","Raw",81.8874666481891
"Dundee City","2015/16","Primary 1 Body Mass Index","Raw",82.6507524887503
"Dundee City","2016/17","Primary 1 Body Mass Index","Raw",82.9356161760078
"Dundee City","2017/18","Primary 1 Body Mass Index","Raw",83.1558657093483
"East Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",85.6401301215522
"East Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",84.9402844057214
"East Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",84.3334909774468
"East Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",82.8337133519742
"East Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",82.4891508502583
"East Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",81.6344494465739
"East Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",82.5346577467616
"East Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",83.4368272838173
"East Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",83.9120037892046
"East Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",80.7160260205132
"East Dunbartonshire","2011/12","Primary 1 Body Mass Index","Raw",87.6890862522897
"East Dunbartonshire","2012/13","Primary 1 Body Mass Index","Raw",88.7965169561195
"East Dunbartonshire","2013/14","Primary 1 Body Mass Index","Raw",89.6729779272963
"East Dunbartonshire","2014/15","Primary 1 Body Mass Index","Raw",89.3987031506552
"East Dunbartonshire","2015/16","Primary 1 Body Mass Index","Raw",88.42635184051
"East Dunbartonshire","2017/18","Primary 1 Body Mass Index","Raw",88.391336050027
"East Lothian","2009/10","Primary 1 Body Mass Index","Raw",85.7792964899921
"East Lothian","2010/11","Primary 1 Body Mass Index","Raw",85.1752484191509
"East Lothian","2011/12","Primary 1 Body Mass Index","Raw",84.5915726410687
"East Lothian","2012/13","Primary 1 Body Mass Index","Raw",85.1637393679831
"East Lothian","2013/14","Primary 1 Body Mass Index","Raw",85.4924590911665
"East Lothian","2014/15","Primary 1 Body Mass Index","Raw",85.5051186434482
"East Lothian","2015/16","Primary 1 Body Mass Index","Raw",84.870543190217
"East Lothian","2016/17","Primary 1 Body Mass Index","Raw",84.7883023402731
"East Lothian","2017/18","Primary 1 Body Mass Index","Raw",85.0220402565816
"East Lothian","2018/19","Primary 1 Body Mass Index","Raw",84.8212901808269
"East Lothian","2019/20","Primary 1 Body Mass Index","Raw",82.1954622615717
"East Renfrewshire","2011/12","Primary 1 Body Mass Index","Raw",86.8115709176897
"East Renfrewshire","2012/13","Primary 1 Body Mass Index","Raw",87.7402975874932
"East Renfrewshire","2013/14","Primary 1 Body Mass Index","Raw",88.9881713602241
"East Renfrewshire","2014/15","Primary 1 Body Mass Index","Raw",89.4599526653387
"East Renfrewshire","2015/16","Primary 1 Body Mass Index","Raw",89.5338472567772
"East Renfrewshire","2016/17","Primary 1 Body Mass Index","Raw",89.1333205771597
"East Renfrewshire","2017/18","Primary 1 Body Mass Index","Raw",88.8225537001277
"East Renfrewshire","2018/19","Primary 1 Body Mass Index","Raw",88.0784501334435
"East Renfrewshire","2019/20","Primary 1 Body Mass Index","Raw",87.6889029650057
"Edinburgh, City of","2009/10","Primary 1 Body Mass Index","Raw",83.8300770324599
"Edinburgh, City of","2010/11","Primary 1 Body Mass Index","Raw",84.402898211129
"Edinburgh, City of","2011/12","Primary 1 Body Mass Index","Raw",85.5221228493642
"Edinburgh, City of","2012/13","Primary 1 Body Mass Index","Raw",85.2103336521697
"Edinburgh, City of","2013/14","Primary 1 Body Mass Index","Raw",85.2069381506369
"Edinburgh, City of","2014/15","Primary 1 Body Mass Index","Raw",85.2149253897212
"Edinburgh, City of","2015/16","Primary 1 Body Mass Index","Raw",85.1162798393677
"Edinburgh, City of","2016/17","Primary 1 Body Mass Index","Raw",85.0639924902374
"Edinburgh, City of","2017/18","Primary 1 Body Mass Index","Raw",84.7180702765969
"Edinburgh, City of","2018/19","Primary 1 Body Mass Index","Raw",84.8904761771931
"Edinburgh, City of","2019/20","Primary 1 Body Mass Index","Raw",83.6011805809668
"Eilean Siar","2009/10","Primary 1 Body Mass Index","Raw",80.8749865503493
"Eilean Siar","2010/11","Primary 1 Body Mass Index","Raw",80.5326016625099
"Eilean Siar","2011/12","Primary 1 Body Mass Index","Raw",80.5737234652897
"Eilean Siar","2012/13","Primary 1 Body Mass Index","Raw",81.8646368088747
"Eilean Siar","2013/14","Primary 1 Body Mass Index","Raw",81.4468470514623
"Eilean Siar","2014/15","Primary 1 Body Mass Index","Raw",84.3609388968519
"Eilean Siar","2015/16","Primary 1 Body Mass Index","Raw",85.1106811729445
"Eilean Siar","2016/17","Primary 1 Body Mass Index","Raw",84.6536093578209
"Eilean Siar","2017/18","Primary 1 Body Mass Index","Raw",82.1016688454565
"Eilean Siar","2018/19","Primary 1 Body Mass Index","Raw",80.831757896002
"Eilean Siar","2019/20","Primary 1 Body Mass Index","Raw",79.6113813732999
"Falkirk","2009/10","Primary 1 Body Mass Index","Raw",85.0465395358099
"Falkirk","2010/11","Primary 1 Body Mass Index","Raw",84.7454629890787
"Falkirk","2011/12","Primary 1 Body Mass Index","Raw",85.2211397990145
"Falkirk","2012/13","Primary 1 Body Mass Index","Raw",84.5107925022011
"Falkirk","2013/14","Primary 1 Body Mass Index","Raw",84.956752936475
"Falkirk","2014/15","Primary 1 Body Mass Index","Raw",84.8144568932857
"Falkirk","2015/16","Primary 1 Body Mass Index","Raw",85.7648299301249
"Falkirk","2016/17","Primary 1 Body Mass Index","Raw",85.0227874984037
"Falkirk","2017/18","Primary 1 Body Mass Index","Raw",85.4814993131478
"Falkirk","2018/19","Primary 1 Body Mass Index","Raw",85.5930799659655
"Fife","2009/10","Primary 1 Body Mass Index","Raw",83.9706892103495
"Fife","2010/11","Primary 1 Body Mass Index","Raw",84.0129640405338
"Fife","2011/12","Primary 1 Body Mass Index","Raw",84.6778007871226
"Fife","2012/13","Primary 1 Body Mass Index","Raw",84.5241668242205
"Fife","2013/14","Primary 1 Body Mass Index","Raw",83.9611353938783
"Fife","2014/15","Primary 1 Body Mass Index","Raw",83.6838709256465
"Fife","2015/16","Primary 1 Body Mass Index","Raw",83.7094957597715
"Fife","2016/17","Primary 1 Body Mass Index","Raw",83.89542801146
"Fife","2017/18","Primary 1 Body Mass Index","Raw",84.1890556308823
"Fife","2018/19","Primary 1 Body Mass Index","Raw",84.0716393217134
"Glasgow City","2010/11","Primary 1 Body Mass Index","Raw",84.6219759000353
"Glasgow City","2011/12","Primary 1 Body Mass Index","Raw",84.5894074843567
"Glasgow City","2012/13","Primary 1 Body Mass Index","Raw",84.5601078314011
"Glasgow City","2013/14","Primary 1 Body Mass Index","Raw",85.087890634373
"Glasgow City","2014/15","Primary 1 Body Mass Index","Raw",84.9901037310171
"Glasgow City","2015/16","Primary 1 Body Mass Index","Raw",84.5538163394382
"Glasgow City","2016/17","Primary 1 Body Mass Index","Raw",83.7497128940819
"Glasgow City","2017/18","Primary 1 Body Mass Index","Raw",82.9096330645495
"Highland","2009/10","Primary 1 Body Mass Index","Raw",82.9650444722535
"Highland","2010/11","Primary 1 Body Mass Index","Raw",83.1286982200577
"Highland","2011/12","Primary 1 Body Mass Index","Raw",83.7092878353169
"Highland","2012/13","Primary 1 Body Mass Index","Raw",83.872485537345
"Highland","2013/14","Primary 1 Body Mass Index","Raw",83.7115137361142
"Highland","2014/15","Primary 1 Body Mass Index","Raw",83.5424318210161
"Highland","2015/16","Primary 1 Body Mass Index","Raw",83.3964910790757
"Highland","2016/17","Primary 1 Body Mass Index","Raw",83.2575553847411
"Highland","2017/18","Primary 1 Body Mass Index","Raw",82.4478732346075
"Highland","2018/19","Primary 1 Body Mass Index","Raw",82.4638121535601
"Highland","2019/20","Primary 1 Body Mass Index","Raw",80.5970337615773
"Inverclyde","2012/13","Primary 1 Body Mass Index","Raw",82.6529436734769
"Inverclyde","2013/14","Primary 1 Body Mass Index","Raw",82.5389025942945
"Inverclyde","2014/15","Primary 1 Body Mass Index","Raw",82.5934337211661
"Inverclyde","2015/16","Primary 1 Body Mass Index","Raw",83.4387493020659
"Inverclyde","2016/17","Primary 1 Body Mass Index","Raw",83.6622997140585
"Inverclyde","2017/18","Primary 1 Body Mass Index","Raw",83.1424929507735
"Inverclyde","2018/19","Primary 1 Body Mass Index","Raw",79.8941789660853
"Midlothian","2009/10","Primary 1 Body Mass Index","Raw",81.3986759996294
"Midlothian","2010/11","Primary 1 Body Mass Index","Raw",82.508125871206
"Midlothian","2011/12","Primary 1 Body Mass Index","Raw",83.0457583987903
"Midlothian","2012/13","Primary 1 Body Mass Index","Raw",84.4267045282641
"Midlothian","2013/14","Primary 1 Body Mass Index","Raw",83.8683148435182
"Midlothian","2014/15","Primary 1 Body Mass Index","Raw",84.0811810916901
"Midlothian","2015/16","Primary 1 Body Mass Index","Raw",83.463423412328
"Midlothian","2016/17","Primary 1 Body Mass Index","Raw",83.7669408648796
"Midlothian","2017/18","Primary 1 Body Mass Index","Raw",83.6193191297387
"Midlothian","2018/19","Primary 1 Body Mass Index","Raw",84.3805133559785
"Midlothian","2019/20","Primary 1 Body Mass Index","Raw",82.3032672869728
"Moray","2010/11","Primary 1 Body Mass Index","Raw",83.482423763402
"Moray","2011/12","Primary 1 Body Mass Index","Raw",83.0930276619932
"Moray","2012/13","Primary 1 Body Mass Index","Raw",83.6067218085965
"Moray","2013/14","Primary 1 Body Mass Index","Raw",83.7770608968122
"Moray","2014/15","Primary 1 Body Mass Index","Raw",83.846440929441
"Moray","2015/16","Primary 1 Body Mass Index","Raw",83.535694077324
"Moray","2016/17","Primary 1 Body Mass Index","Raw",84.2087603909067
"Moray","2017/18","Primary 1 Body Mass Index","Raw",84.4088838161871
"Moray","2018/19","Primary 1 Body Mass Index","Raw",84.5307834472478
"North Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",81.2199583566817
"North Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",78.2677739363691
"North Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",78.0179047579285
"North Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",77.4600510089242
"North Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",78.9186310957814
"North Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",79.9595431991059
"North Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",81.1392826566121
"North Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",81.6080293233964
"North Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",81.5816377325113
"North Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",82.2875671838866
"North Ayrshire","2019/20","Primary 1 Body Mass Index","Raw",79.108822644118
"North Lanarkshire","2009/10","Primary 1 Body Mass Index","Raw",85.6809409273719
"North Lanarkshire","2010/11","Primary 1 Body Mass Index","Raw",84.9162218973363
"North Lanarkshire","2011/12","Primary 1 Body Mass Index","Raw",83.9632282958025
"North Lanarkshire","2012/13","Primary 1 Body Mass Index","Raw",83.7879925340948
"North Lanarkshire","2013/14","Primary 1 Body Mass Index","Raw",84.2616322192648
"North Lanarkshire","2014/15","Primary 1 Body Mass Index","Raw",84.629941640417
"North Lanarkshire","2015/16","Primary 1 Body Mass Index","Raw",84.6241288834578
"North Lanarkshire","2016/17","Primary 1 Body Mass Index","Raw",84.0962628834369
"North Lanarkshire","2017/18","Primary 1 Body Mass Index","Raw",83.351419508709
"Orkney Islands","2011/12","Primary 1 Body Mass Index","Raw",80.0907914212635
"Orkney Islands","2012/13","Primary 1 Body Mass Index","Raw",78.7860776165497
"Orkney Islands","2013/14","Primary 1 Body Mass Index","Raw",80.9313287130189
"Orkney Islands","2014/15","Primary 1 Body Mass Index","Raw",81.1694239511141
"Orkney Islands","2015/16","Primary 1 Body Mass Index","Raw",83.8314609881511
"Orkney Islands","2016/17","Primary 1 Body Mass Index","Raw",83.3748048399688
"Orkney Islands","2017/18","Primary 1 Body Mass Index","Raw",81.9938524590164
"Orkney Islands","2018/19","Primary 1 Body Mass Index","Raw",82.3745995854532
"Orkney Islands","2019/20","Primary 1 Body Mass Index","Raw",81.7458904956124
"Perth and Kinross","2009/10","Primary 1 Body Mass Index","Raw",85.9124689389725
"Perth and Kinross","2010/11","Primary 1 Body Mass Index","Raw",86.1548631188666
"Perth and Kinross","2011/12","Primary 1 Body Mass Index","Raw",85.8076833599222
"Perth and Kinross","2012/13","Primary 1 Body Mass Index","Raw",85.9514752056896
"Perth and Kinross","2013/14","Primary 1 Body Mass Index","Raw",85.1391261020784
"Perth and Kinross","2014/15","Primary 1 Body Mass Index","Raw",84.8295183472152
"Perth and Kinross","2015/16","Primary 1 Body Mass Index","Raw",82.7519062384102
"Perth and Kinross","2016/17","Primary 1 Body Mass Index","Raw",81.9346257123918
"Perth and Kinross","2017/18","Primary 1 Body Mass Index","Raw",82.8592448955752
"Renfrewshire","2009/10","Primary 1 Body Mass Index","Raw",87.7021673792833
"Renfrewshire","2010/11","Primary 1 Body Mass Index","Raw",86.6753226452697
